customer_id,mse,status
12468,,not_enough_data
12471,1277476.699849853,trained
12472,,not_enough_data
12473,,not_enough_data
12474,77013.53276347138,trained
12475,,not_enough_data
12476,405729.1036370827,trained
12477,,not_enough_data
12478,,not_enough_data
12479,,not_enough_data
12480,,not_enough_data
12481,,not_enough_data
12483,,not_enough_data
12484,,not_enough_data
12488,,not_enough_data
12489,,not_enough_data
12490,,not_enough_data
12491,,not_enough_data
12492,,not_enough_data
12493,,not_enough_data
12494,,not_enough_data
12497,,not_enough_data
12498,,not_enough_data
12500,,not_enough_data
12501,,not_enough_data
12502,,not_enough_data
12503,,not_enough_data
12504,,not_enough_data
12505,,not_enough_data
12506,,not_enough_data
12507,,not_enough_data
12508,,not_enough_data
12509,,not_enough_data
12510,,not_enough_data
12512,,not_enough_data
12513,,not_enough_data
12514,,not_enough_data
12515,,not_enough_data
12516,,not_enough_data
12517,,not_enough_data
12518,,not_enough_data
12519,,not_enough_data
12520,,not_enough_data
12521,,not_enough_data
12522,,not_enough_data
12523,12309.217795712506,trained
12524,,not_enough_data
12526,,not_enough_data
12527,,not_enough_data
12528,,not_enough_data
12530,,not_enough_data
12531,,not_enough_data
12532,,not_enough_data
12534,,not_enough_data
12535,,not_enough_data
12536,,not_enough_data
12538,,not_enough_data
12539,,not_enough_data
12540,381092.95214277925,trained
12541,,not_enough_data
12544,,not_enough_data
12545,,not_enough_data
12546,,not_enough_data
12547,,not_enough_data
12548,,not_enough_data
12550,,not_enough_data
12551,,not_enough_data
12552,,not_enough_data
12553,,not_enough_data
12556,,not_enough_data
12557,,not_enough_data
12558,,not_enough_data
12559,,not_enough_data
12560,,not_enough_data
12561,,not_enough_data
12562,,not_enough_data
12564,,not_enough_data
12565,,not_enough_data
12566,,not_enough_data
12567,,not_enough_data
12569,,not_enough_data
12571,,not_enough_data
12572,,not_enough_data
12573,,not_enough_data
12574,,not_enough_data
12576,,not_enough_data
12577,,not_enough_data
12578,,not_enough_data
12579,,not_enough_data
12580,,not_enough_data
12581,,not_enough_data
12582,,not_enough_data
12583,78423.60819731765,trained
12584,,not_enough_data
12585,,not_enough_data
12586,,not_enough_data
12587,,not_enough_data
12588,,not_enough_data
12589,,not_enough_data
12590,,not_enough_data
12591,,not_enough_data
12592,,not_enough_data
12593,,not_enough_data
12594,,not_enough_data
12596,,not_enough_data
12597,,not_enough_data
12598,,not_enough_data
12599,,not_enough_data
12600,,not_enough_data
12601,,not_enough_data
12602,,not_enough_data
12603,,not_enough_data
12604,,not_enough_data
12605,,not_enough_data
12607,,not_enough_data
12609,,not_enough_data
12610,,not_enough_data
12611,,not_enough_data
12612,,not_enough_data
12613,,not_enough_data
12614,,not_enough_data
12615,,not_enough_data
12616,,not_enough_data
12617,,not_enough_data
12618,,not_enough_data
12619,,not_enough_data
12620,,not_enough_data
12621,253109.86594108064,trained
12622,,not_enough_data
12623,,not_enough_data
12624,,not_enough_data
12625,,not_enough_data
12626,,not_enough_data
12627,,not_enough_data
12628,,not_enough_data
12630,,not_enough_data
12631,,not_enough_data
12633,,not_enough_data
12635,,not_enough_data
12637,,not_enough_data
12638,,not_enough_data
12639,,not_enough_data
12640,,not_enough_data
12641,,not_enough_data
12642,,not_enough_data
12643,,not_enough_data
12644,,not_enough_data
12645,,not_enough_data
12646,,not_enough_data
12647,,not_enough_data
12648,,not_enough_data
12649,,not_enough_data
12650,,not_enough_data
12651,,not_enough_data
12652,,not_enough_data
12653,,not_enough_data
12654,,not_enough_data
12656,,not_enough_data
12657,,not_enough_data
12658,,not_enough_data
12659,,not_enough_data
12660,,not_enough_data
12662,991.1686066249919,trained
12664,,not_enough_data
12665,,not_enough_data
12666,,not_enough_data
12667,,not_enough_data
12668,,not_enough_data
12669,,not_enough_data
12670,,not_enough_data
12672,,not_enough_data
12673,,not_enough_data
12674,,not_enough_data
12676,,not_enough_data
12678,,not_enough_data
12679,,not_enough_data
12680,,not_enough_data
12681,53979.50413912987,trained
12682,93095.76021501434,trained
12683,196849.39692691216,trained
12684,,not_enough_data
12685,,not_enough_data
12686,,not_enough_data
12688,,not_enough_data
12689,,not_enough_data
12690,,not_enough_data
12691,,not_enough_data
12693,,not_enough_data
12694,,not_enough_data
12695,,not_enough_data
12697,,not_enough_data
12700,,not_enough_data
12701,,not_enough_data
12702,,not_enough_data
12703,,not_enough_data
12704,,not_enough_data
12705,,not_enough_data
12707,,not_enough_data
12708,48238.30150025135,trained
12709,508400.9815983616,trained
12710,,not_enough_data
12712,62058.796720982515,trained
12713,,not_enough_data
12714,,not_enough_data
12715,,not_enough_data
12716,,not_enough_data
12717,,not_enough_data
12718,,not_enough_data
12719,,not_enough_data
12720,10675.198400086507,trained
12721,,not_enough_data
12722,,not_enough_data
12723,,not_enough_data
12724,,not_enough_data
12725,,not_enough_data
12726,,not_enough_data
12727,,not_enough_data
12728,,not_enough_data
12729,,not_enough_data
12731,2428076.0500686658,trained
12732,,not_enough_data
12733,,not_enough_data
12734,,not_enough_data
12735,,not_enough_data
12736,,not_enough_data
12738,,not_enough_data
12739,,not_enough_data
12740,,not_enough_data
12743,,not_enough_data
12744,,not_enough_data
12747,,not_enough_data
12748,3360986.1267364547,trained
12749,,not_enough_data
12750,,not_enough_data
12752,,not_enough_data
12753,,not_enough_data
12754,,not_enough_data
12755,,not_enough_data
12756,,not_enough_data
12757,,not_enough_data
12758,,not_enough_data
12759,,not_enough_data
12762,,not_enough_data
12763,,not_enough_data
12764,,not_enough_data
12766,,not_enough_data
12769,,not_enough_data
12770,,not_enough_data
12772,,not_enough_data
12775,,not_enough_data
12778,,not_enough_data
12779,,not_enough_data
12781,,not_enough_data
12782,,not_enough_data
12783,,not_enough_data
12784,,not_enough_data
12785,,not_enough_data
12787,,not_enough_data
12789,,not_enough_data
12790,,not_enough_data
12791,,not_enough_data
12792,,not_enough_data
12793,,not_enough_data
12794,,not_enough_data
12795,,not_enough_data
12797,,not_enough_data
12798,,not_enough_data
12802,,not_enough_data
12808,,not_enough_data
12809,,not_enough_data
12811,,not_enough_data
12812,,not_enough_data
12814,,not_enough_data
12815,,not_enough_data
12816,,not_enough_data
12817,,not_enough_data
12818,,not_enough_data
12820,,not_enough_data
12821,,not_enough_data
12822,,not_enough_data
12823,,not_enough_data
12824,,not_enough_data
12826,,not_enough_data
12827,,not_enough_data
12828,,not_enough_data
12829,,not_enough_data
12830,,not_enough_data
12831,,not_enough_data
12832,,not_enough_data
12833,,not_enough_data
12834,,not_enough_data
12836,,not_enough_data
12837,,not_enough_data
12838,,not_enough_data
12839,71820.38041879416,trained
12840,,not_enough_data
12841,18176.0279818492,trained
12842,,not_enough_data
12843,,not_enough_data
12844,,not_enough_data
12845,,not_enough_data
12847,,not_enough_data
12849,,not_enough_data
12851,,not_enough_data
12852,,not_enough_data
12853,,not_enough_data
12854,,not_enough_data
12855,,not_enough_data
12856,,not_enough_data
12857,,not_enough_data
12863,,not_enough_data
12864,,not_enough_data
12865,,not_enough_data
12866,,not_enough_data
12867,,not_enough_data
12868,,not_enough_data
12870,,not_enough_data
12871,,not_enough_data
12872,,not_enough_data
12873,,not_enough_data
12875,,not_enough_data
12876,,not_enough_data
12877,17844.84381359001,trained
12878,,not_enough_data
12879,,not_enough_data
12881,,not_enough_data
12882,,not_enough_data
12883,,not_enough_data
12884,,not_enough_data
12885,,not_enough_data
12886,,not_enough_data
12888,,not_enough_data
12890,,not_enough_data
12891,,not_enough_data
12893,,not_enough_data
12895,,not_enough_data
12897,,not_enough_data
12901,569300.502077101,trained
12902,,not_enough_data
12904,,not_enough_data
12906,,not_enough_data
12908,,not_enough_data
12909,,not_enough_data
12910,,not_enough_data
12912,,not_enough_data
12913,,not_enough_data
12915,,not_enough_data
12916,,not_enough_data
12917,,not_enough_data
12919,,not_enough_data
12920,,not_enough_data
12921,2203316.0414156504,trained
12922,,not_enough_data
12923,,not_enough_data
12924,,not_enough_data
12925,,not_enough_data
12928,,not_enough_data
12929,,not_enough_data
12930,,not_enough_data
12931,,not_enough_data
12933,,not_enough_data
12935,,not_enough_data
12936,,not_enough_data
12937,,not_enough_data
12938,,not_enough_data
12939,,not_enough_data
12940,,not_enough_data
12942,,not_enough_data
12943,,not_enough_data
12944,,not_enough_data
12945,,not_enough_data
12947,,not_enough_data
12948,,not_enough_data
12949,,not_enough_data
12950,,not_enough_data
12951,,not_enough_data
12952,,not_enough_data
12953,,not_enough_data
12955,,not_enough_data
12956,,not_enough_data
12957,,not_enough_data
12962,,not_enough_data
12963,,not_enough_data
12965,,not_enough_data
12966,,not_enough_data
12967,,not_enough_data
12968,,not_enough_data
12970,,not_enough_data
12971,342770.9952278081,trained
12974,,not_enough_data
12976,,not_enough_data
12977,,not_enough_data
12980,,not_enough_data
12981,,not_enough_data
12982,,not_enough_data
12984,,not_enough_data
12985,,not_enough_data
12987,,not_enough_data
12988,,not_enough_data
12989,128730.2320116203,trained
12990,,not_enough_data
12991,,not_enough_data
12993,,not_enough_data
12994,,not_enough_data
12995,,not_enough_data
12997,,not_enough_data
12999,,not_enough_data
13000,,not_enough_data
13001,,not_enough_data
13002,,not_enough_data
13003,,not_enough_data
13004,94630.91649561613,trained
13005,,not_enough_data
13006,,not_enough_data
13008,,not_enough_data
13011,,not_enough_data
13012,,not_enough_data
13013,,not_enough_data
13014,,not_enough_data
13015,,not_enough_data
13016,,not_enough_data
13017,,not_enough_data
13018,47918.237660556064,trained
13021,,not_enough_data
13023,,not_enough_data
13026,,not_enough_data
13027,,not_enough_data
13028,,not_enough_data
13029,,not_enough_data
13030,,not_enough_data
13032,,not_enough_data
13033,,not_enough_data
13034,,not_enough_data
13035,,not_enough_data
13037,,not_enough_data
13038,,not_enough_data
13040,,not_enough_data
13043,,not_enough_data
13044,,not_enough_data
13045,,not_enough_data
13046,,not_enough_data
13047,125472.65620599252,trained
13048,,not_enough_data
13049,,not_enough_data
13050,26644.847808201106,trained
13052,,not_enough_data
13055,,not_enough_data
13058,,not_enough_data
13059,,not_enough_data
13060,,not_enough_data
13061,,not_enough_data
13062,,not_enough_data
13064,,not_enough_data
13065,,not_enough_data
13066,,not_enough_data
13067,,not_enough_data
13068,,not_enough_data
13069,31669.041185675043,trained
13070,,not_enough_data
13072,,not_enough_data
13075,,not_enough_data
13077,,not_enough_data
13078,130419.87600570744,trained
13079,,not_enough_data
13080,,not_enough_data
13081,,not_enough_data
13082,,not_enough_data
13083,,not_enough_data
13085,,not_enough_data
13089,3677304.2902041133,trained
13090,863599.0753027274,trained
13091,,not_enough_data
13092,,not_enough_data
13093,,not_enough_data
13094,7026.980208705036,trained
13095,,not_enough_data
13097,44538.33009262499,trained
13098,631010.9777230115,trained
13099,,not_enough_data
13101,,not_enough_data
13102,128831.45590100503,trained
13103,,not_enough_data
13104,,not_enough_data
13106,,not_enough_data
13107,,not_enough_data
13108,,not_enough_data
13109,,not_enough_data
13110,,not_enough_data
13113,1924452.8841072135,trained
13115,,not_enough_data
13116,,not_enough_data
13117,,not_enough_data
13118,,not_enough_data
13120,,not_enough_data
13121,,not_enough_data
13122,,not_enough_data
13124,,not_enough_data
13126,,not_enough_data
13127,,not_enough_data
13130,,not_enough_data
13131,,not_enough_data
13132,,not_enough_data
13133,,not_enough_data
13134,,not_enough_data
13135,,not_enough_data
13136,,not_enough_data
13137,,not_enough_data
13138,,not_enough_data
13139,,not_enough_data
13140,,not_enough_data
13141,,not_enough_data
13142,,not_enough_data
13144,,not_enough_data
13145,,not_enough_data
13146,,not_enough_data
13147,,not_enough_data
13148,,not_enough_data
13149,,not_enough_data
13151,,not_enough_data
13153,,not_enough_data
13154,,not_enough_data
13155,,not_enough_data
13157,,not_enough_data
13158,,not_enough_data
13159,,not_enough_data
13160,,not_enough_data
13161,,not_enough_data
13162,,not_enough_data
13165,,not_enough_data
13166,,not_enough_data
13167,,not_enough_data
13168,,not_enough_data
13169,,not_enough_data
13170,,not_enough_data
13171,,not_enough_data
13173,,not_enough_data
13174,,not_enough_data
13176,,not_enough_data
13177,,not_enough_data
13178,,not_enough_data
13182,,not_enough_data
13183,,not_enough_data
13184,,not_enough_data
13185,,not_enough_data
13186,,not_enough_data
13187,,not_enough_data
13188,,not_enough_data
13189,,not_enough_data
13192,,not_enough_data
13193,,not_enough_data
13194,,not_enough_data
13196,,not_enough_data
13198,,not_enough_data
13199,1132389.3920097172,trained
13200,,not_enough_data
13203,,not_enough_data
13207,,not_enough_data
13208,,not_enough_data
13209,,not_enough_data
13210,,not_enough_data
13211,,not_enough_data
13212,,not_enough_data
13213,,not_enough_data
13216,,not_enough_data
13217,,not_enough_data
13218,,not_enough_data
13220,,not_enough_data
13221,,not_enough_data
13223,,not_enough_data
13224,,not_enough_data
13225,,not_enough_data
13226,,not_enough_data
13227,,not_enough_data
13228,,not_enough_data
13229,,not_enough_data
13230,,not_enough_data
13232,,not_enough_data
13233,,not_enough_data
13235,,not_enough_data
13236,,not_enough_data
13238,,not_enough_data
13239,,not_enough_data
13240,,not_enough_data
13242,,not_enough_data
13243,,not_enough_data
13244,,not_enough_data
13245,,not_enough_data
13246,,not_enough_data
13247,,not_enough_data
13248,,not_enough_data
13249,,not_enough_data
13253,,not_enough_data
13255,,not_enough_data
13256,,not_enough_data
13258,,not_enough_data
13259,,not_enough_data
13260,,not_enough_data
13261,,not_enough_data
13262,,not_enough_data
13263,104386.46627451206,trained
13265,,not_enough_data
13266,5423.708346851228,trained
13267,86235.7795576652,trained
13268,,not_enough_data
13269,103935.36747465597,trained
13270,,not_enough_data
13271,,not_enough_data
13272,,not_enough_data
13273,,not_enough_data
13276,,not_enough_data
13277,,not_enough_data
13278,,not_enough_data
13279,,not_enough_data
13280,,not_enough_data
13282,,not_enough_data
13283,,not_enough_data
13284,,not_enough_data
13285,,not_enough_data
13291,,not_enough_data
13292,,not_enough_data
13294,,not_enough_data
13295,,not_enough_data
13296,,not_enough_data
13297,,not_enough_data
13298,,not_enough_data
13299,,not_enough_data
13300,,not_enough_data
13301,,not_enough_data
13302,,not_enough_data
13304,,not_enough_data
13305,,not_enough_data
13307,,not_enough_data
13308,,not_enough_data
13309,,not_enough_data
13310,,not_enough_data
13311,,not_enough_data
13313,,not_enough_data
13314,,not_enough_data
13316,,not_enough_data
13317,,not_enough_data
13318,,not_enough_data
13319,214514.4576618004,trained
13320,,not_enough_data
13321,,not_enough_data
13322,,not_enough_data
13323,,not_enough_data
13324,,not_enough_data
13325,,not_enough_data
13327,,not_enough_data
13328,,not_enough_data
13329,,not_enough_data
13330,,not_enough_data
13332,,not_enough_data
13334,,not_enough_data
13336,,not_enough_data
13338,,not_enough_data
13339,,not_enough_data
13340,,not_enough_data
13341,,not_enough_data
13343,,not_enough_data
13344,,not_enough_data
13345,,not_enough_data
13347,,not_enough_data
13348,,not_enough_data
13349,,not_enough_data
13350,,not_enough_data
13351,,not_enough_data
13352,,not_enough_data
13354,,not_enough_data
13355,,not_enough_data
13356,,not_enough_data
13357,,not_enough_data
13358,,not_enough_data
13359,,not_enough_data
13362,,not_enough_data
13363,,not_enough_data
13364,,not_enough_data
13365,,not_enough_data
13366,,not_enough_data
13368,,not_enough_data
13369,,not_enough_data
13370,,not_enough_data
13372,,not_enough_data
13373,,not_enough_data
13375,,not_enough_data
13376,,not_enough_data
13379,,not_enough_data
13381,,not_enough_data
13382,,not_enough_data
13384,,not_enough_data
13385,,not_enough_data
13388,,not_enough_data
13389,,not_enough_data
13390,,not_enough_data
13391,,not_enough_data
13394,,not_enough_data
13395,,not_enough_data
13396,,not_enough_data
13397,,not_enough_data
13398,,not_enough_data
13402,,not_enough_data
13403,,not_enough_data
13404,,not_enough_data
13405,,not_enough_data
13408,328819.219490455,trained
13410,,not_enough_data
13411,,not_enough_data
13414,,not_enough_data
13416,,not_enough_data
13417,,not_enough_data
13418,,not_enough_data
13419,,not_enough_data
13420,,not_enough_data
13421,,not_enough_data
13422,,not_enough_data
13425,,not_enough_data
13426,,not_enough_data
13427,,not_enough_data
13428,,not_enough_data
13429,,not_enough_data
13430,,not_enough_data
13431,,not_enough_data
13434,,not_enough_data
13435,,not_enough_data
13436,,not_enough_data
13437,,not_enough_data
13439,,not_enough_data
13441,,not_enough_data
13447,,not_enough_data
13448,,not_enough_data
13449,,not_enough_data
13450,,not_enough_data
13451,,not_enough_data
13452,,not_enough_data
13453,,not_enough_data
13455,,not_enough_data
13456,,not_enough_data
13458,49900.176263634814,trained
13460,,not_enough_data
13461,,not_enough_data
13462,,not_enough_data
13464,,not_enough_data
13466,,not_enough_data
13467,,not_enough_data
13468,45443.51541464665,trained
13470,,not_enough_data
13471,,not_enough_data
13473,,not_enough_data
13474,,not_enough_data
13475,,not_enough_data
13476,,not_enough_data
13477,,not_enough_data
13479,,not_enough_data
13481,,not_enough_data
13482,,not_enough_data
13483,,not_enough_data
13484,,not_enough_data
13485,,not_enough_data
13486,,not_enough_data
13487,,not_enough_data
13488,181740.3885875853,trained
13489,,not_enough_data
13491,,not_enough_data
13492,,not_enough_data
13493,,not_enough_data
13494,,not_enough_data
13495,,not_enough_data
13496,,not_enough_data
13497,,not_enough_data
13499,,not_enough_data
13500,,not_enough_data
13501,,not_enough_data
13502,,not_enough_data
13503,,not_enough_data
13504,,not_enough_data
13505,,not_enough_data
13506,,not_enough_data
13507,,not_enough_data
13508,,not_enough_data
13509,,not_enough_data
13510,,not_enough_data
13512,,not_enough_data
13513,,not_enough_data
13514,,not_enough_data
13515,,not_enough_data
13516,,not_enough_data
13517,,not_enough_data
13518,,not_enough_data
13519,,not_enough_data
13520,,not_enough_data
13521,,not_enough_data
13522,,not_enough_data
13523,,not_enough_data
13524,,not_enough_data
13525,,not_enough_data
13527,,not_enough_data
13529,,not_enough_data
13531,,not_enough_data
13532,,not_enough_data
13533,,not_enough_data
13534,108171.98320489442,trained
13536,,not_enough_data
13538,,not_enough_data
13539,,not_enough_data
13544,,not_enough_data
13546,,not_enough_data
13548,,not_enough_data
13549,,not_enough_data
13551,,not_enough_data
13552,,not_enough_data
13555,,not_enough_data
13557,,not_enough_data
13558,,not_enough_data
13560,,not_enough_data
13561,,not_enough_data
13562,,not_enough_data
13563,,not_enough_data
13564,,not_enough_data
13565,,not_enough_data
13566,,not_enough_data
13568,,not_enough_data
13569,,not_enough_data
13570,,not_enough_data
13571,,not_enough_data
13572,,not_enough_data
13573,,not_enough_data
13575,,not_enough_data
13576,81867.82775132828,trained
13577,,not_enough_data
13579,,not_enough_data
13581,,not_enough_data
13583,,not_enough_data
13584,,not_enough_data
13587,,not_enough_data
13588,,not_enough_data
13589,,not_enough_data
13590,,not_enough_data
13591,,not_enough_data
13592,,not_enough_data
13593,,not_enough_data
13594,,not_enough_data
13596,,not_enough_data
13598,,not_enough_data
13599,107572.61042458523,trained
13600,,not_enough_data
13601,,not_enough_data
13602,,not_enough_data
13603,,not_enough_data
13606,,not_enough_data
13607,,not_enough_data
13610,,not_enough_data
13611,,not_enough_data
13614,,not_enough_data
13615,,not_enough_data
13617,,not_enough_data
13618,,not_enough_data
13621,,not_enough_data
13623,,not_enough_data
13626,,not_enough_data
13627,,not_enough_data
13629,,not_enough_data
13630,,not_enough_data
13631,,not_enough_data
13632,,not_enough_data
13634,,not_enough_data
13635,,not_enough_data
13636,,not_enough_data
13637,,not_enough_data
13638,,not_enough_data
13639,,not_enough_data
13642,,not_enough_data
13643,,not_enough_data
13644,,not_enough_data
13645,,not_enough_data
13647,,not_enough_data
13649,,not_enough_data
13650,,not_enough_data
13651,,not_enough_data
13652,,not_enough_data
13654,,not_enough_data
13655,,not_enough_data
13656,,not_enough_data
13657,,not_enough_data
13658,,not_enough_data
13659,,not_enough_data
13662,,not_enough_data
13663,,not_enough_data
13666,,not_enough_data
13667,,not_enough_data
13668,91467.25534668758,trained
13669,,not_enough_data
13670,,not_enough_data
13672,,not_enough_data
13673,,not_enough_data
13675,,not_enough_data
13678,,not_enough_data
13680,,not_enough_data
13681,,not_enough_data
13682,,not_enough_data
13684,,not_enough_data
13685,,not_enough_data
13686,,not_enough_data
13689,,not_enough_data
13690,,not_enough_data
13692,,not_enough_data
13693,,not_enough_data
13694,9094431.858417498,trained
13695,,not_enough_data
13697,,not_enough_data
13699,,not_enough_data
13700,,not_enough_data
13703,,not_enough_data
13704,,not_enough_data
13705,,not_enough_data
13706,,not_enough_data
13707,,not_enough_data
13708,,not_enough_data
13709,,not_enough_data
13710,,not_enough_data
13711,,not_enough_data
13712,,not_enough_data
13715,,not_enough_data
13716,,not_enough_data
13717,,not_enough_data
13718,,not_enough_data
13719,,not_enough_data
13720,,not_enough_data
13721,,not_enough_data
13722,,not_enough_data
13723,,not_enough_data
13725,,not_enough_data
13726,,not_enough_data
13727,,not_enough_data
13728,,not_enough_data
13730,,not_enough_data
13731,,not_enough_data
13732,,not_enough_data
13735,,not_enough_data
13736,,not_enough_data
13737,,not_enough_data
13739,,not_enough_data
13740,,not_enough_data
13741,,not_enough_data
13742,,not_enough_data
13743,,not_enough_data
13744,,not_enough_data
13745,,not_enough_data
13747,,not_enough_data
13748,,not_enough_data
13750,,not_enough_data
13751,,not_enough_data
13752,,not_enough_data
13753,,not_enough_data
13754,,not_enough_data
13755,,not_enough_data
13756,,not_enough_data
13758,,not_enough_data
13759,,not_enough_data
13760,,not_enough_data
13761,,not_enough_data
13762,,not_enough_data
13763,,not_enough_data
13764,,not_enough_data
13767,2251991.9913338763,trained
13769,16022.214097062588,trained
13771,,not_enough_data
13772,,not_enough_data
13774,,not_enough_data
13777,6837287.833320026,trained
13778,,not_enough_data
13780,,not_enough_data
13781,,not_enough_data
13782,,not_enough_data
13784,,not_enough_data
13786,,not_enough_data
13787,,not_enough_data
13790,,not_enough_data
13791,,not_enough_data
13792,,not_enough_data
13798,1052594.116071415,trained
13799,,not_enough_data
13800,,not_enough_data
13801,,not_enough_data
13802,,not_enough_data
13803,,not_enough_data
13804,,not_enough_data
13805,,not_enough_data
13806,,not_enough_data
13807,,not_enough_data
13808,,not_enough_data
13809,,not_enough_data
13810,,not_enough_data
13811,,not_enough_data
13812,,not_enough_data
13813,,not_enough_data
13814,,not_enough_data
13815,,not_enough_data
13816,,not_enough_data
13817,,not_enough_data
13819,,not_enough_data
13821,,not_enough_data
13822,,not_enough_data
13823,,not_enough_data
13824,,not_enough_data
13826,,not_enough_data
13827,,not_enough_data
13828,,not_enough_data
13829,,not_enough_data
13831,,not_enough_data
13832,,not_enough_data
13833,,not_enough_data
13835,,not_enough_data
13837,,not_enough_data
13838,,not_enough_data
13841,,not_enough_data
13842,,not_enough_data
13844,,not_enough_data
13845,,not_enough_data
13846,,not_enough_data
13848,,not_enough_data
13849,,not_enough_data
13850,,not_enough_data
13851,,not_enough_data
13853,,not_enough_data
13854,3293.695963434237,trained
13856,,not_enough_data
13858,,not_enough_data
13859,,not_enough_data
13860,,not_enough_data
13862,,not_enough_data
13863,,not_enough_data
13865,,not_enough_data
13866,,not_enough_data
13867,,not_enough_data
13868,,not_enough_data
13869,,not_enough_data
13870,,not_enough_data
13871,61766.04052477637,trained
13873,,not_enough_data
13874,,not_enough_data
13875,,not_enough_data
13876,,not_enough_data
13877,,not_enough_data
13878,,not_enough_data
13880,130376.57895706243,trained
13881,793093.8972364836,trained
13882,,not_enough_data
13883,,not_enough_data
13884,,not_enough_data
13885,,not_enough_data
13886,,not_enough_data
13887,,not_enough_data
13888,,not_enough_data
13889,,not_enough_data
13890,,not_enough_data
13892,,not_enough_data
13893,,not_enough_data
13894,,not_enough_data
13895,,not_enough_data
13897,,not_enough_data
13898,,not_enough_data
13899,,not_enough_data
13900,,not_enough_data
13901,,not_enough_data
13904,,not_enough_data
13908,,not_enough_data
13911,,not_enough_data
13914,,not_enough_data
13917,,not_enough_data
13918,,not_enough_data
13919,,not_enough_data
13922,,not_enough_data
13923,,not_enough_data
13924,,not_enough_data
13925,,not_enough_data
13926,,not_enough_data
13927,,not_enough_data
13928,,not_enough_data
13929,,not_enough_data
13930,,not_enough_data
13931,,not_enough_data
13932,,not_enough_data
13933,,not_enough_data
13934,,not_enough_data
13936,,not_enough_data
13937,,not_enough_data
13938,,not_enough_data
13939,,not_enough_data
13940,,not_enough_data
13941,,not_enough_data
13946,,not_enough_data
13947,,not_enough_data
13948,,not_enough_data
13949,,not_enough_data
13950,,not_enough_data
13951,,not_enough_data
13952,,not_enough_data
13953,,not_enough_data
13954,,not_enough_data
13955,,not_enough_data
13956,,not_enough_data
13958,,not_enough_data
13959,,not_enough_data
13960,,not_enough_data
13962,,not_enough_data
13963,,not_enough_data
13967,,not_enough_data
13969,458785.7268389128,trained
13971,,not_enough_data
13972,,not_enough_data
13973,,not_enough_data
13974,,not_enough_data
13975,,not_enough_data
13976,,not_enough_data
13978,,not_enough_data
13979,,not_enough_data
13980,,not_enough_data
13982,,not_enough_data
13983,,not_enough_data
13984,,not_enough_data
13985,,not_enough_data
13986,,not_enough_data
13988,,not_enough_data
13989,,not_enough_data
13990,,not_enough_data
13991,,not_enough_data
13992,,not_enough_data
13993,,not_enough_data
13994,,not_enough_data
13995,,not_enough_data
13999,40548.494514012236,trained
14000,,not_enough_data
14001,,not_enough_data
14002,,not_enough_data
14004,,not_enough_data
14005,,not_enough_data
14006,,not_enough_data
14009,,not_enough_data
14012,,not_enough_data
14013,,not_enough_data
14014,,not_enough_data
14015,,not_enough_data
14016,,not_enough_data
14019,,not_enough_data
14020,,not_enough_data
14021,,not_enough_data
14022,,not_enough_data
14023,,not_enough_data
14024,,not_enough_data
14027,,not_enough_data
14029,,not_enough_data
14030,,not_enough_data
14031,184826.98674784557,trained
